category	key	tree_id	tree_name_en	tree_name_ko	english	korean	desc_en	desc_ko
ability	Abilities.Ability_Lethal Mirage_Name				"Lethal Mirage"	"치명의 신기루"	"Become immune for a duration and rapidly strike nearby targets with 6 mirages."	"지속 시간 동안 면역 상태가 되며, 6개의 신기루로 인근 대상을 신속하게 공격합니다."
ability	Abilities.Ability_CreateShadow_Name				"Create Shadow"	"그림자 생성"	"Create a Shadow of yourself that persists for up to 5 seconds and will imitate your next direct use of Shadow Cascade, Shurikens, Umbral Blades, or Acid Flask. Shadows can also imitate indirect uses of Shadow Cascade. Up to 3 Shadows can be active at once."	"자신의 그림자를 생성합니다. 그림자는 최대 5초 동안 지속되며, 다음에 직접 사용한 그림자 폭포, 표창, 음영검 또는 산성 플라스크를 반복합니다. 그림자는 그림자 폭포의 간접 사용도 반복할 수 있습니다.  한 번에 최대 3개의 그림자를 가질 수 있습니다."
ability	Abilities.Ability_DetonationChainLightning_Name				"Lightning Tendrils"	"번개 덩굴손"	"A bolt of lightning created by the detonation, jumping to nearby enemies."	"폭발로 인해 생성된 번개가 인근 적을 향해 튀어 오릅니다."
ability	Abilities.Ability_SynchronizedStrike_Name				"Synchronized Strike"	"동시 공격"	"Requires a melee weapon.  Jump forward and strike in an area in front of you while shadows appear and simultaneously strike on either side of you.  The shadows will persist afterwards for up to 5 seconds. Shadows will imitate your next direct use of Shadow Cascade, Shurikens, Umbral Blades, Explosive Trap, or Acid Flask. Shadows can also imitate indirect uses of Shadow Cascade. Up to 3 shadows can be active at once."	"근접 무기가 필요합니다.  전방으로 점프해 전방 범위를 공격합니다. 그림자가 나타나며 양쪽에서 동시에 공격합니다.  그림자는 이후 최대 5초 동안 지속됩니다. 그림자는 다음에 당신이 직접 사용한 그림자 폭포, 표창, 음영검, 폭발 트랩 또는 산성 플라스크를 모방합니다. 그림자는 또한 그림자 폭포의 간접 사용도 모방할 수 있습니다. 한 번에 최대 3개의 그림자가 활성화될 수 있습니다."
ability	Abilities.Ability_HailOfArrows_Name				"Hail of Arrows"	"화살비"	"Requires a bow.  Launch a hail of arrows into the sky that rain down on the target location over 3.5 seconds."	"활 유형 무기를 한정합니다.  하늘로 화살을 발사하고 이후의 3.5초 동안 목표 위치를 향해 계속 떨어집니다."
ability	Abilities.Ability_CinderStrike_Name				"Cinder Strike"	"잉걸불 맹공"	"A combo ability with three attacks. The first attack also creates a fiery explosion, damaging nearby enemies.  Can be used with a bow or melee weapon."	"3회 공격으로 이루어진 콤보 능력입니다. 첫 번째 공격은 주변 적에게 피해를 입히는 맹렬한 폭발을 일으킵니다.   활 또는 근접 공격무기로 발동할 수 있습니다."
ability	Abilities.Ability_CinderStrikeCombo2_Name				"Cinder Strike"	"잉걸불 맹공"	"Melee or bow combo with three attacks. The first attack also creates a fiery explosion, damaging nearby enemies."	"근접 또는 활 콤보로 세 번 공격합니다. 첫 번째 공격은 맹렬한 폭발을 일으켜 인근 적에게 피해를 입힙니다."
ability	Abilities.Ability_CinderStrikeCombo3_Name				"Cinder Strike"	"잉걸불 맹공"	"Melee or bow combo with three attacks. The first attack also creates a fiery explosion, damaging nearby enemies."	"근접 또는 활 콤보로 세 번 공격합니다. 첫 번째 공격은 맹렬한 폭발을 일으켜 인근 적에게 피해를 입힙니다."
ability	Abilities.Ability_Cinder Strike Bow_Name				"Cinder Strike"	"잉걸불 맹공"	"Melee or bow combo with three attacks. The first attack also creates a fiery explosion, damaging nearby enemies."	"근접 또는 활 콤보로 세 번 공격합니다. 첫 번째 공격은 맹렬한 폭발을 일으켜 인근 적에게 피해를 입힙니다."
ability	Abilities.Ability_Burning Dagger Throw_Name				"Burning Dagger"	"불타는 단검"	"Launch a burning dagger at a nearby enemy."	"인근 적에게 불타는 단검을 발사합니다."
ability	Abilities.Ability_Burning Dagger Throw 5 of them_Name				"Burning Dagger Cone"	"화염 단검 원뿔"	"Launch a cone of burning daggers at nearby enemies."	"인근 적에게 화염 단검들을 원뿔 형태로 발사합니다."
ability	Abilities.Ability_Rain of Arrows_Name				"Rain of Arrows"	"화살 세례"	"Launch a hail of arrows into the sky that hits all enemies in an area around the target."	"하늘로 화살비를 발사하여 대상 주변 지역에 있는 모든 적을 공격합니다. "
ability	Abilities.Ability_ExplosiveFlaskExplosion_Name				"Volatile Flask"	"휘발성 플라스크"	"Throw a highly explosive flask at a target."	"대상에게 폭발성이 강한 플라스크를 던집니다."
ability	Abilities.Ability_SummonStormCrow_Name				"Summon Storm Crows"	"폭풍 까마귀 소환"	"Summons Storm Crows up to your companion limit. The Storm Crow casts spells from a distance. When its health drops to 0 it is downed, and you can stand near it to revive it.  The Storm Crow counts as a companion. You can have a maximum of two companions at once by default."	"동반자 최대한도까지 폭풍 까마귀를 소환합니다. 폭풍 까마귀는 멀리서도 주문을 시전합니다. 폭풍 까마귀는 체력이 0으로 떨어지면 쓰러지며, 폭풍 까마귀 가까이에 서면 폭풍 까마귀를 부활시킬 수 있습니다.  폭풍 까마귀는 동반자로 취급됩니다. 기본적으로 최대 두 동반자를 동시에 가질 수 있습니다."
ability	Abilities.Ability_Storm Crow Ability_Name				"Crowstorm"	"까마귀 폭풍"	"The companion ability of your Storm Crows.  Your crows call down a single massive lightning strike on the targeted area after a brief delay, hitting all enemies in the area. Deals 30% more damage per contributing crow."	"'{'폭풍 까마귀'}'의 동반자 능력.  잠시 지연 후 까마귀가 대상 구역에 대규모 번개 타격을 유발하여 범위 내의 모든 적을 타격합니다. 각 까마귀 당 해당 스킬의 피해 30% 증폭합니다."
ability	Abilities.Ability_SummonWarcryTotem_Name				"Summon Warcry Totem"	"함성 토템 소환"	"Summons a totem that repeatedly grants casts Warcry."	"함성을 반복 시전하는 토템을 소환합니다."
ability	Abilities.Ability_MageLightning_Name				"Mana Arc"	"마나 아크"	"An arc of lightning from your mana blade that strikes each enemy hit by Mana Strike."	"마나 칼에서 나온 번개 아크가 마나 맹공에 타격당한 모든 적을 공격합니다."
ability	Abilities.Ability_TidalWave_Name				"Tidal Wave"	"조석파"	"A wave of crashing water dealing spell cold damage and chilling enemies in a wide area."	"넓은 범위에 불어오는 파도로 주문 냉기 피해를 입히고 적들을 오한을 적용합니다."
ability	Abilities.Ability_SummonCorpseParasite_Name				"Corpse Parasite"	"송장 기생충"	"Summon a corpse parasite that will attack nearby enemies for 4 seconds, dealing melee physical damage."	"4초 동안 근접 물리 피해를 입히며 인근 적을 공격하는 송장 기생충을 소환합니다."
ability	Abilities.Ability_Anchor of Oblivion Wave_Name				"Oblivion Wave"	"망각의 파도"	"A devastating wave of void centred on the caster.  Added spell damage is applied at 500% effectiveness.  Applies three stacks of slow to the caster."	"시전자를 중심으로 압도적인 공허의 파도가 일어납니다.  추가 주문 피해가 500%의 효과로 적용됩니다.  시전자에게 둔화 중첩 3회가 적용됩니다."
ability	Abilities.Ability_GasparSetSwipe_Name				"Decimate"	"섬멸"	"Slashes the area in front of you with void. Added spell damage is applied at 800% effectiveness."	"전방 영역을 공허로 벱니다. 추가 주문 피해는 800%의 효율로 적용됩니다."
ability	Abilities.Ability_HeorotUniqueBowIcicle_Name				"Icicle"	"고드름"	"Cast a shard of ice in the direction of your bow attack."	"활 공격 방향으로 얼음 조각을 시전합니다."
ability	Abilities.Ability_Icicle_Name				"Ice Spike"	"얼음 스파이크"	"Cast an arc of ice spikes towards your enemy."	"적에게 얼음 가시 아크를 시전합니다."
ability	Abilities.Ability_ZombieVomit_Name				"Vomit"	"구토"	"Vomits to death over 3 seconds, dealing a mixture of physical and poison damage over time to nearby enemies."	"3초에 걸쳐 심각하게 구토하며 인근 적에게 물리 및 독 지속 피해를 입힙니다."
ability	Abilities.Ability_Coagulated Blood Explosion_Name				"Coagulated Blood"	"응혈"	"Combine the excess coagulated blood into an orb that seeks out the nearest enemy and explodes, hitting all nearby enemies. Added damage applies at 150% effectiveness."	"남는 응혈을 오브와 결합합니다. 오브는 가장 가까운 적에게 다가가 폭발하고, 근처의 모든 적을 타격합니다. 추가 피해가 150%의 효과로 적용됩니다."
ability	Abilities.Ability_Multistrike_Name				"Multistrike"	"다중 공격"	"A melee attack that grants a stack of '{'Armament'}' if you hit at least one enemy.  Armament stacks up to 2 times and each stack lasts 3 seconds.  Each stack of '{'Armament'}' causes an additional sword to strike a nearby enemy when you use Multistrike."	"적어도 한 명의 적을 공격하면 '{'무기 증강'}' 스택을 부여하는 근접 공격입니다.  무기 증강은 최대 2회까지 쌓일 수 있으며, 각 스택은 3초 동안 지속됩니다.  각 '{'무기 증강'}' 스택은 다중 공격을 사용할 때 주변의 적에게 추가적인 검을 공격합니다."
ability	Abilities.Ability_Javelin_Name				"Javelin"	"투창"	"Hurl a javelin that pierces through every enemy in its path.  If you have a spear equipped added melee damage from the spear applies to Javelin as added throwing damage at 50% of its normal value. Added melee damage from other sources has no effect.  Added throwing damage applies at 250% effectiveness."	"투창을 힘껏 투척하여 경로에 있는 모든 적군을 관통합니다.  창을 장착하면 해당 창의 증가 근접 피해 수치의 50%가 '{'투창 투척'}'의 증가 투척 피해에 계산됩니다. 다른 내원의 증가 근접 피해는 적용되지 않습니다.  증가 투척 피해 효율을 250%입니다."
ability	Abilities.Ability_JavelinLightningSpear_Name				"Lightning Spear"	"번개 창"	"A spear of lightning that emerges from the Javelin and seeks out a nearby enemy, piercing all in its path."	"투창에서 번개 창을 발사하여 근처의 한 명의 적군을 찾아 경로에 있는 모든 적군을 관통합니다."
ability	Abilities.Ability_FlameTrail_Name				"Holy Trail"	"성스러운 자취"	"Creates a trail of holy fire and lightning which damages enemies standing on it.  Added spell damage applies at 250% effectiveness per second. "	"성스러운 화염과 번개의 자취를 생성해 자취를 밟은 적에게 피해를 입힙니다.  추가 주문 피해가 매초 250%의 효과로 적용됩니다. "
ability	Abilities.Ability_Upheaval_Name				"Upheaval"	"격동"	"Sunders the ground in a line in front of you, dealing damage to enemies along the path."	"전방의 대지를 일자로 갈라 경로에 있는 적에게 피해를 줍니다"
ability	Abilities.Ability_Swarmblade Form_Name				"Swarmblade Form"	"스웜블레이드 형태"	"Transform into an agile Swarmblade, increasing your melee capabilities, and gaining 4 new abilities.  Your mana is replaced with Rage while in swarmblade form. When your Rage reaches 0 you automatically transform back into your human form. Your starting Rage is equal to your maximum mana. Rage slowly decays over time at a constant rate."	"민첩한 스웜블레이드로 변신하여 근접 스킬을 강화하고 4가지 새로운 스킬을 얻습니다.  스웜블레이드 형태에서는 마나 대신 격분을 사용합니다. 격분이 0에 도달하면 자동으로 인간 형태로 변신합니다. 시작 격분은 최대 마나와 동일합니다. 격분은 시간이 지남에 따라 일정한 비율로 천천히 감소합니다."
ability	Abilities.Ability_SwarmbladeToHumanForm_Name				"Human Form"	"인간 형태"	"Return back to human form, returning your original stats and abilities."	"인간의 형태로 변해서 원래의 능력치와 스킬을 복원합니다."
